ID,transcription
projects/voice-clonning-b3160/databases/(default)/documents/Users/lR07tdadxTTiLHSPLWc5l91JZSz1/Recordings/tqGIwLFyBlYpRLH0fApH,السلام علیکم جی میں شیخ رشید بات کر رہا ہوں راول پنڈی سے میں نے سنا کہ طیب کو ایشا بڑی پسند ہے مجھے ابھی امران خان صاحب کی گارہ ہے تو اس لئے میں وائس نوٹ بنا رہا ہوں طیب کو بھیج رہا ہوں یہ انسٹاگرام پہ تو مجھے کل طیب نامی لڑکے کا وائس نوٹ میسج آیا ہے کہ شیخ صاحب مجھے اپنی کزن سے پیار رہ گیا ہے لیکن مجھے لگتا ہے کہ ہمارے گاروالے نہیں مانیں گے تو بیٹا اگر دونوں کو پیار ہے تو دونوں کو شادی کرلو انہیں کون سا فیوچر بنانا ہے فیوچر تو دونوں کو کہیں ہم تو اپنا فیوچر برباد کر بیٹھے ہیں پولیٹکس میں دونوں کو اپنا اچھا سا کریئر ڈھونڈو کریئر ڈھونے سے پہلے شادی کرو تاکہ بیوی تمہیں بھگائے تمہیں سمجھ لے کاموں وغیرہ کی بچہ پیروں پر کھڑا ہو جائے اس کی شادی کر دو نکاح اس کا فائنل کر دو بچے کا وائس نوٹ ڈال دیا ہے ابھی میں جا رہا ہوں بلاول کے پاس
projects/voice-clonning-b3160/databases/(default)/documents/Users/649f9tnvl5NztCxQsbmz97B3Kxw1/Recordings/4AJtJMpjROmJnXyH9csY,السلام علیکم جیسے آپ رضی اللہ ت professions
projects/voice-clonning-b3160/databases/(default)/documents/Users/fAlCKbFxJQaykC16U2fdekuGoI73/Recordings/Ej9B1uCYKHYtv5B3d6ia,السلام علیکم خوائے صاحب کیا حال ہے؟ ٹھیک ہے ۔
projects/voice-clonning-b3160/databases/(default)/documents/Users/LmqH4qF213WFuw3Fgon2RMI23pP2/Recordings/kMGG12RlRV9G1qXq4Z8h,السلام علیکم سجاد صاحب کیا لے ٹھیک ہے؟ میں عمران خان بول رہا ہوں اور یہ جو آواز ہے ویسے یہ سفتر بول رہا ہے لیکن آواز میری ہے تو بتائیں کہ کیسا لگایا یہ آپ جو ہے نا تاریخ انصاف میں آنا چاہتے ہیں پی ٹی آئی کو سپورٹ کرتے ہیں ہے نہیں کرتے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/LmqH4qF213WFuw3Fgon2RMI23pP2/Recordings/3w9B6Xaa7WVDTyklaf2v,السلام علیکم سجاد کیا حالت ٹھیک ہے؟ سجاد صاحب میں مریم نواز بول رہی ہوں کیا آپ ہماری پارٹی ہے اسے سپورٹ کرنا چاہتے ہیں یا نہیں؟ دوسری بات یہ ہے کہ میں آپ کو کیسی لگتی ہو؟ مطلب ایک تو میں اتنی خوبصورت سی ہوں اور کیوٹ سی ہوں تو میری خوبصورتی کے خاطر ہی آپ نوار شریف کا ساتھ دے دیں مربا نہیں آپ اس کو اور دے دیں شکریہ
projects/voice-clonning-b3160/databases/(default)/documents/Users/649f9tnvl5NztCxQsbmz97B3Kxw1/Recordings/3o4NjR9P6jk2lkAuO5qB,السلام علیکم سلام علیکم اسلام آدمی سلام علیکم
projects/voice-clonning-b3160/databases/(default)/documents/Users/xeetEvcNrtPY8MGJKDDtVaL5rNj2/Recordings/QgEk4qYEMd6crxJ9qzxL,السلام علیکم سہر آدھی کیسے ہیں آپ؟ طبیعت ٹھیک ہے آپ کی؟ گھر میں سب کیسے ہیں؟ سب ٹھیک ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/xeetEvcNrtPY8MGJKDDtVaL5rNj2/Recordings/3aN1I5vSGeZVkzpfcsgq,السلام علیکم سہر عادی ایاکن آودو ایاکن استائین سب سے پہلے آپ نے گبرانا نہیں جو سردار نام کا لڑکا آپ کو تنگ کرتا ہے اس کی آج میں ماں چھدا دوں گا پریشان ہونے کی ضرورت نہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/xeetEvcNrtPY8MGJKDDtVaL5rNj2/Recordings/hnWzlDSUU3mskod2Q4mV,السلام علیکم سہر عدی کیسے ہیں آپ طبعی ٹھیک ہے سب سے پہلے تو آپ نے گبرانا نہیں ہے ٹھیک ہے میں آپ کے ساتھ ہوں جو لڑکا آپ کو تنگ کرتا ہے اس کی میں گانڈ میں لنڈ ماروں گا پریشان ہونے کی ضرورت نہیں ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/LmqH4qF213WFuw3Fgon2RMI23pP2/Recordings/tOJshuvyHsrsg2HHbiUg,السلام علیکم سیجاد صاحب کیا ہے لطف صحابہ ٹھیک ہونا تے ام میں شیخ رشید بول رہا ہوں اور اگر آپ نے پیٹی آئی کو جائن نہیں کیوں تو میں آپ کو پر پانچ سو دس کا کیس کر دوں گا جو کہ مجھے خود بھی نہیں پتا پانچ سو دس کیس کیس لی ہوتا ہے تو کیسے لے گئے میری آواز
projects/voice-clonning-b3160/databases/(default)/documents/Users/4WHufDMppqQVKUfxMLj64HfQ7Ly2/Recordings/adT56Pj0eFOSDKr8dJV2,السلام علیکم کیا حال چالے تھیک ڈاکو شیخ صاحب
projects/voice-clonning-b3160/databases/(default)/documents/Users/DO1KZmFXhHgEz2IlTntcB22DuWR2/Recordings/7P0kw7p8o6jcNKydB4Ui,السلام علیکم کیا حال ہے؟ سب بھائیوں کا ٹھیک ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/EuV7WDe1nDUujfXE6piXzOZmWPG3/Recordings/2ea2Ub7s5c8CW0I6dJyM,السلام علیکم کیا رہے ہیں؟ کیسے ہیں سب؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/1v2vgnT9VIVLmXsowacLkXirsR22/Recordings/QRieBRrqQRGRqLI9QznX,السلام علیکم کیسے ہو آریان میں مجھے جیل سے نکال دو
projects/voice-clonning-b3160/databases/(default)/documents/Users/tPJZSuhWArW7XEuAg4rX2TM7u893/Recordings/5OMnBChApFvrW3dHnnBS,السلام علیکم کیسے ہیں آپ لوگ میں ہوں مریم نواز
projects/voice-clonning-b3160/databases/(default)/documents/Users/Xm2I4CtfIBdULKFs6OYlnZkxOqV2/Recordings/O8EfRrF5iIsyqk0X9LRA,السلام علیکم مجھے مریب النفصلات کا دہی ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/p3afGU6tVIUraKJ80nIkL2KTmvs1/Recordings/ZYDYbbLh9wPpCDPQRfcN,السلام علیکم میرے پاکستانیوں میں امران حمد کر رہا ہوں سب میرے کرکون آٹک جیل میں پہنچ جو بھی کہہ سکتے ہیں مہدر مجھے پانچی دے رہا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/eBMWwjJm68dA7HCWXTN3mUHESWh2/Recordings/yLBE7lOXSdaZtbjr1fnb,السلام علیکم میں شیف رجید میرا ولکے گان ماننا چاہتا ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/TGWJBgunUtWScUjcwMTGIZCK2dz2/Recordings/BQbkIsuuaBNiN00ydWNg,السلام علیکم میں میرے بھائی کیف بھائی بڑا کتا جنہیں ہیں اس سے بات مات کیا کرو
projects/voice-clonning-b3160/databases/(default)/documents/Users/va9or4oTGNhaFk5S0kZDSCLloDn1/Recordings/HVJqnXzZdxUyRgsjbDLN,السلام علیکم ورحمت الله وبرکاته. سنگا چلده؟ غیب خواه؟ جد بل خواه تلک وکلکیس.
projects/voice-clonning-b3160/databases/(default)/documents/Users/eBMWwjJm68dA7HCWXTN3mUHESWh2/Recordings/HZ7s7WfTBvKdYy9nUXCT,السلام علیکم! کیسے آپ ڈالتے ہیں؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/PGLeBmY7BSUWyeFdlKQOlVEXy1E2/Recordings/vEGUqPKHy3eXcbe9zhVw,السلام علیکم. چه تا دا موبیل کرکی وگره؟ خواه پیدا ناشوئی انشالله مونگا و بس بهارا شو. زن سر بودا پولیسن و مونیسان راویولی و اوبه گرو بخواه. مون سر ماشین ماشینین و ایمنان مونگا دا پیدا کوئی انشالله و را غغر بم پیدا کو. و علیکم السلام.
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/RaAmpXSBJI5P1g5gllgw,الله أكبر الله أكبر
projects/voice-clonning-b3160/databases/(default)/documents/Users/sqUaknfrv0MequPggnQKN16j0lj2/Recordings/1bsBTmjuuWMzJRNJq7IZ,الله أكبر كبيره
projects/voice-clonning-b3160/databases/(default)/documents/Users/geTok493VuRIDg9ioN1ycfVxrBk1/Recordings/FZDIWPD6LBRTxaA7rIvu,الله بلاله شنو تنجي اخاي
projects/voice-clonning-b3160/databases/(default)/documents/Users/wPNCkPCGuZgYapkJp7tkGOav0U72/Recordings/lWH6NFzvYhtecFdHCCMQ,امارا سانڈ ہے ایک سانڈ سانڈ سانڈ سانڈ امارا ہے سانڈ امارا ہے نیلا بھی داندو ہے نیلا بھی داندو ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/wPNCkPCGuZgYapkJp7tkGOav0U72/Recordings/vvXRiNkSt2YJo9ZOGoZt,امارہ میں آپ سے پوچھنا چاہتا ہوں کہ تیرے پاپا سے ڈھر ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/KlmFLseomBg0s73aO5fnlE5aRVu1/Recordings/wttASYpq5qSQtQgoTHLG,امران خان کو کوئی بھی مرن نہیں کر سکتا وہ اکیلہ ٹائگر ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/2ji6lH35EiIZExreEZpq,امران خان کو میں ایک چیز کہنا چاہتا ہوں کہ میں اپنو پی ٹی آئی چھوڑ رہا ہوں اور میں پی ایم ایل این کو جوین کرتا ہوں اور امران خان بہت ہی ہنزیر آدمی ہے اس کے ساتھ کبھی کام نہیں کروں گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/gFL9KN0OtcMkxBrZtuI3VmgHqaZ2/Recordings/ISWzj1Lr0PV9kNz76LYc,امران خان میرا ابو ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/hjuW5Ddq6uZEvU8mS4F9,امرزمہ جان میں آپ کو پیار ہوں میں کرچی سے آج ہوں پھر دونوں ساتھ مل کر گومیں گے پھریں گے عشق کریں گے اور کیا میں آپ کو پیار ہوں امرزمہ جان
projects/voice-clonning-b3160/databases/(default)/documents/Users/FvnGWIYsfIN2TlWmfIset3lxePg2/Recordings/iViYdUP13xJW92b4UlGv,امنا باز آئیں گے تیری محبت سے
projects/voice-clonning-b3160/databases/(default)/documents/Users/gFL9KN0OtcMkxBrZtuI3VmgHqaZ2/Recordings/m5DSsIOSVejrqXahdCru,امی بیغارت میں عمران خان تمہیں یہ بتانے کے لیے میسج بھیج رہا ہوں کہ تم بہت بڑے بیغارت ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/Isj6Hk6lvhQmvLyz4ogCbjhBJZ32/Recordings/0hzdEVBAAdwArnYX8jp8,او بھئی کیا ہے؟ آئی سی ایم ایم ایڈمیشن ہوا؟ اے؟ ایپ ٹیک زیادہ ہے یا نہیں؟ اے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/LmqH4qF213WFuw3Fgon2RMI23pP2/Recordings/9j4xaqff2cAyQtN7gRlT,او لکمان میری بات سن میرا بھتر تو ایک کڑیا دے چکر بچو بار نکل تے میرے نال پیار کر تے سف تر نال بھی پیار کر سیئے نا جانی تے سیاست پیارے امران خان نال تے بس کڑیا دی لین لگ جول سی تے آو بیک ایک دو سگار پینے میں شیخ رشید ہوں میں لکمان خانہ میسج کیتا ہوں سیئے سمجھائی ہے نا تے جیل میری سسرال ہے اور میں کوئی نہیں پتا
projects/voice-clonning-b3160/databases/(default)/documents/Users/ygei1oQwwmd7wSYXVeNN2moQsU13/Recordings/a19Sm6G83URNwAXqziQt,او میرے پیارے پاکستانیوں میں آپ کو بتانا چاہتا ہوں کہ حزیفہ جو ہے نا حزیفہ بڑا اچھا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/ygei1oQwwmd7wSYXVeNN2moQsU13/Recordings/3VddCwACrDzOMF4x7Ycc,او میرے پیارے پاکستانیوں میں آپ کو بتانا چاہتا ہوں کہ حضیفہ جو ہے نا حضیفہ بڑا اچھا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/JiuUZvGqGYfIA47nnrk3gklCboE2/Recordings/1jMfWXPdSlsXMFpTq3Yj,او میں بھی سچد میں جھکا کر سردعا میں مانگتا ہوں تجھے نہ ہو گیا آخری دم تک بچا ہتھ تم
projects/voice-clonning-b3160/databases/(default)/documents/Users/r32jaNy3uZcU24Q0LdcZdQWcnju2/Recordings/L3p0Bc94dtPFaxhZ2tze,او نا لالا کیا لینڈ ٹک ٹاک رازی بازی خیر میر
projects/voice-clonning-b3160/databases/(default)/documents/Users/BgVQ4CQDZ6VRk0P38gGFXcDTUGx1/Recordings/aR2V4gwJJuHnvuPS3rKw,اور سلیر بیٹا بہت امدہ گیم
projects/voice-clonning-b3160/databases/(default)/documents/Users/x98SZNBTD1YVLFSCm4se7FEsTMQ2/Recordings/N4S13oKrN3ra1eJUiGEN,اوہ اوہ ہمارد ہو یار میرا پیکج ختم ہو گیا ہے جیل میں مجھے دور دور ایزی دور کروا تین سو گا میرا پیکج ختم ہو گیا ہے میں دیکھ رہا جاتا ہوں پاکستان کے کیا حالات ہیں آج کل چلتی شاباش دیکھ میرے جالا ہے نا تمہیں سن لے دیکھ میں تجھے کیا پتا ہے اس کی بند تین لاکھ دے تم مجھے نکل ندے
projects/voice-clonning-b3160/databases/(default)/documents/Users/gFL9KN0OtcMkxBrZtuI3VmgHqaZ2/Recordings/gqx12bi7ZQAQxO3Bo1wL,اوہ بھائی اومن بھائی کیا حال ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/LmqH4qF213WFuw3Fgon2RMI23pP2/Recordings/8lQebTCsllur19XeYEhc,اوہ تم مجھے ریپلائی کیوں نہیں دیتے؟ مجھے ریپلائی کیوں نہیں دیتے؟ مجھے یہ بتاؤ لکمان میں تم سے کتنا پیار کرتی ہوں تمہیں تھوڑا سا بھی اندازہ ہے کیا؟ میں تمہارے لئے اپنی جان بھی دے سکتی ہوں سمجھ آئی ہے نا؟ ہاں مجھے جلدی سے ریپلائی چاہیے مجھے اور کچھ نہیں پتا
projects/voice-clonning-b3160/databases/(default)/documents/Users/2ciqKV4cDvhJ3Rn3XPFKJJLZdqB2/Recordings/Fm1qXGGD8KWTOGg74FPK,اوہ تیرے شہر میں ہے رتا بجران
projects/voice-clonning-b3160/databases/(default)/documents/Users/UhIl9O5QNHdWdrWda4cMXFJ4uJ92/Recordings/klAvoi4BL02Eu6rRN7Lp,اوہ یار یہ والی اپ نہیں چل رہی اس کو ایک دفعہ دیکھ لے جلدی دیکھ
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/HTUBBP3IqJlplxYhg6t6,اوہل بکلہ کل غم واسم دوتر شکر وندی فکر کو مہ اوہ مینا بطلو راتلو جاتی گی اوہ کل رازہ کل بزدر زمینہ
projects/voice-clonning-b3160/databases/(default)/documents/Users/JGbeOtQEtTQUAQ1H6cCpCrryWsQ2/Recordings/HGuvzDviW72mtz3zcup5,ایا قناب دو ایا گناستائم اسلام علیکم پاکستان ایک لپنگ کب چلائی ہو؟ میں نے کب چلائیا؟ ایک زمان ایک لپنگ
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/8neP2bvsBbKBNT2ArNJI,ایا کنابدو ویا کنستائین میں یہ چھوڑ ہیں آپ کا جوش و جذبہ دیکھ کر میں خوش ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/JGbeOtQEtTQUAQ1H6cCpCrryWsQ2/Recordings/hm3Fzgi0r3P1c0bUPHQT,ایاں کناب دو ایاں گناستائیم اسلام علیکم پاکستان ایک لپنگ کب چلائی ہو؟ میں نے کب چلائیا؟ ایک سے مانا ایک لپنگ تکیہ باب
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/I2XaB9wJ1nnhXrY1Oh4A,ایاں کنابہ دو ویاں کناستایل میں ان چوروں کو کہنا چاہتا ہوں کہ یہ کرپشن یہ کرم چور اس پاکستان میں نہیں رہنے چاہیے پاکستان زندہ بات پیٹی آئی زندہ
projects/voice-clonning-b3160/databases/(default)/documents/Users/1sk4e9snygPsusH5Wsam5NZ5e5J3/Recordings/hPliLAnnx4J8W7SNIPIL,ایڈمین ، آپ کو سننے کے لئے بات کریں ، آپ ہمیشہ سمجھے گا۔
projects/voice-clonning-b3160/databases/(default)/documents/Users/1sk4e9snygPsusH5Wsam5NZ5e5J3/Recordings/3y8hQod6varfhiIprpFZ,ایڈمین بات سنو نا آپ آگے سے ہسے جا رہے ہیں اس میں کوئی ہسنے والی بات ہے ہی نہیں کرش تو کسی کی اوپر بھی آ جاتا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/kJvafwHp0UbSaUlOfjXuHYKPOdN2/Recordings/dGrdpMQppL0RxyeHuLBo,ایڈو اسلام علیکم کیا ڈھاگو پڑھو ٹھیک ہو یہ تم لوگ میسیج کیوں نہیں کرتے ایک گروپ نا ہندہ کے بعد میں بند کر دوں گا سب کنکھا دوں گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/G2WujRBhLxX1ro86Gw42,ایسا ہی ہے کہ جب ہم اپنے دنیا کو پہنچنا چاہتے ہیں تو ہمارے دنیا کو پہنچنا چاہتے ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/v1Huc8UHoJc2cmRsh0H2PU53ae23/Recordings/HwWYoWkGX9YkHGu1TP7h,ایسی من کے پھولوں پر رنگواب تم سے ہے از زمین کا ہر جرام آبتاب تم سے ہے
